iso3_a,iso3_b,psw_tree,psw_cognet
CHL,PAK,0.23787128999999996,0.1247801
CHL,PER,0.77678066,0.79548556
CHL,PHL,0.06350820999999995,0.16950257
CHL,POL,0.15492605999999998,0.21920624
CHL,PRT,0.5916796,0.64487261
CHL,ROU,0.34143007000000003,0.41422161
CHL,RUS,0.12825083999999998,0.15563896
CHL,SLV,0.89202948,0.91387117
CHL,SRB,0.42770892000000005,0.036882579
CHL,SVK,0.14124513000000005,0.16278282
CHL,SVN,0.41949605999999995,0.22162586
CHL,SWE,0.19265515,0.30246562
CHL,THA,0.03780751999999998,0.095207542
CHL,TUN,0.12089585999999997,0.15345895
CHL,TWN,0.0005638000000000032,0.00849842
CHL,UKR,0.13999063,0.15226032
CHL,URY,0.7432168699999999,0.79387498
CHL,USA,0.30187082,0.4672862
CHL,UZB,0.04320734999999998,0.048245646
CHL,VEN,0.87617064,0.8974008
CHL,ZAF,0.053082349999999945,0.10067897
CHN,CHN,1.0,1.0
CHN,COL,0.0017345500000000014,0.011444048
CHN,CYP,0.005426229999999976,0.012045785
CHN,CZE,0.0035851000000000077,0.010945486
CHN,DEU,0.006154299999999946,0.012635523
CHN,DNK,0.006244180000000044,0.013430263
CHN,DOM,0.0050913700000000395,0.01403528
CHN,ECU,0.002204479999999953,0.011161323
CHN,ESP,0.005226020000000053,0.013995651
CHN,FIN,0.004896459999999991,0.011766544
CHN,FRA,0.004104200000000002,0.01400262
CHN,GBR,0.008462729999999974,0.015453761
CHN,GEO,0.0010358099999999704,0.0057939007
CHN,GRC,0.005549429999999966,0.011869728
CHN,HRV,0.004473150000000037,0.011683499
CHN,HUN,0.003711339999999952,0.010649811
CHN,IDN,0.004241759999999983,0.0071654846
CHN,IND,0.0044236199999999615,0.0082388436
CHN,ISR,0.0032716999999999885,0.0076409732
CHN,ITA,0.004483879999999996,0.010971288
CHN,JAM,0.015942750000000006,0.0018927298
CHN,JPN,0.0048671999999999604,0.19490401
CHN,KAZ,0.00456321000000004,0.0096966773
CHN,KOR,0.005936619999999948,0.060991652
CHN,LBN,0.001700640000000031,0.0065670921
CHN,LTU,0.0034518799999999628,0.0088419151
CHN,MAR,0.0007782600000000306,0.0049121263
CHN,MCO,0.001985070000000033,0.011913128
CHN,MDA,0.0022362500000000507,0.010634324
CHN,MEX,0.001906870000000005,0.011190867
CHN,NLD,0.007360640000000029,0.012542854
CHN,NOR,0.007213470000000055,0.0088071246
CHN,NZL,0.029701109999999975,0.028638307
CHN,PAK,0.003934090000000001,0.008150897
CHN,PER,0.0037108099999999533,0.010282062
CHN,PHL,0.0074974899999999955,0.0079815546
CHN,POL,0.003931459999999998,0.010615078
CHN,PRT,0.0041128400000000065,0.014711557
CHN,ROU,0.0036200899999999647,0.012081939
CHN,RUS,0.00297177000000004,0.010926095
CHN,SLV,0.001578450000000009,0.011371046
CHN,SRB,0.003079000000000054,0.0028011289
CHN,SVK,0.003183599999999953,0.010276914
CHN,SVN,0.004229959999999977,0.011444397
CHN,SWE,0.0071917200000000125,0.013726139
CHN,THA,0.020414530000000042,0.01366649
CHN,TUN,0.000701900000000033,0.0057048476
CHN,TWN,0.74176836,0.40035141
CHN,UKR,0.00275046000000001,0.010579563
CHN,URY,0.003600060000000016,0.01266223
CHN,USA,0.015395999999999965,0.020162826
CHN,UZB,0.004514869999999949,0.0040982398
CHN,VEN,0.0013995799999999559,0.011160918
CHN,ZAF,0.002197560000000043,0.0063913004
COL,COL,1.0,1.0
COL,CYP,0.15257889000000002,0.21958643
COL,CZE,0.13793438999999996,0.17895663
COL,DEU,0.18394661,0.28476939
COL,DNK,0.16064489000000004,0.27789134
COL,DOM,0.88785813,0.90231162
COL,ECU,0.86870596,0.87796193
COL,ESP,0.7424637700000001,0.76322085
COL,FIN,0.10651392000000004,0.22324088
COL,FRA,0.42994654,0.50609547
COL,GBR,0.25531024,0.41427574
COL,GEO,0.054066660000000044,0.083322175
COL,GRC,0.16675185999999997,0.21127167
COL,HRV,0.39659988999999995,0.25601417
COL,HUN,0.06566625999999998,0.1488868
COL,IDN,7.056999999999203e-05,0.044725787
COL,IND,0.14675355,0.1029001
COL,ISR,0.08267844000000002,0.15749353
COL,ITA,0.43556653999999995,0.38229698
COL,JAM,0.012908579999999947,0.023326876
COL,JPN,0.016289650000000044,0.1324275
COL,KAZ,0.07806599000000003,0.11581302
COL,KOR,0.030722620000000034,0.092038229
COL,LBN,0.11769021000000002,0.16369252
COL,LTU,0.14042257999999996,0.15300795
COL,MAR,0.10636186999999997,0.13502175
COL,MCO,0.5301103300000001,0.46881959
COL,MDA,0.2791279,0.31171569
COL,MEX,0.86677274,0.88604486
COL,NLD,0.17507821,0.28474858
COL,NOR,0.15038775999999998,0.1846253
COL,NZL,0.15828884,0.33513644
COL,PAK,0.23388427,0.11761394
COL,PER,0.82560278,0.83328915
COL,PHL,0.050886509999999996,0.16252045
COL,POL,0.14400512,0.21229787
COL,PRT,0.61731634,0.65999466
COL,ROU,0.34523302,0.41626069
COL,RUS,0.12486279,0.15453196
COL,SLV,0.948005885,0.95724159
COL,SRB,0.44758469,0.037077162
COL,SVK,0.13371533000000002,0.15799379
COL,SVN,0.42589462,0.21245626
COL,SWE,0.17241715999999996,0.28593832
COL,THA,0.03072834000000002,0.089996725
COL,TUN,0.12543720000000003,0.15531835
COL,TWN,6.74699999999584e-05,0.0082674772
COL,UKR,0.13607888999999995,0.15093337
COL,URY,0.77921258,0.82221639
COL,USA,0.27652013,0.45101935
COL,UZB,0.04247641999999996,0.048170313
COL,VEN,0.931203298,0.94000375
COL,ZAF,0.044258710000000034,0.095050305
CYP,CYP,1.0,1.0
CYP,CZE,0.22827679,0.16908151
CYP,DEU,0.28562486,0.26149285
CYP,DNK,0.28258156999999995,0.2795288
CYP,DOM,0.13533169,0.20555879
CYP,ECU,0.13250023,0.19746847
CYP,ESP,0.18467051,0.23551877
CYP,FIN,0.19329518,0.21853724
CYP,FRA,0.21291970999999998,0.27673072
CYP,GBR,0.36447381999999995,0.35387743
CYP,GEO,0.08508247000000002,0.074122205
CYP,GRC,0.46216707999999995,0.42191112
CYP,HRV,0.26564533,0.2306412
CYP,HUN,0.11121649,0.13893738
CYP,IDN,0.0017920700000000345,0.03945031
CYP,IND,0.18187958000000004,0.10426302
CYP,ISR,0.16128463000000004,0.15200813
CYP,ITA,0.22175997000000003,0.21051742
CYP,JAM,0.019147400000000037,0.027387233
CYP,JPN,0.03695583000000002,0.15409507
CYP,KAZ,0.14146358000000003,0.11425959
CYP,KOR,0.08428340999999995,0.10039142
CYP,LBN,0.09992498000000005,0.11494336
CYP,LTU,0.23338020000000004,0.14144927
CYP,MAR,0.05620681999999999,0.075261772
CYP,MCO,0.16970180999999995,0.22530079
CYP,MDA,0.19737565999999995,0.1738347
CYP,MEX,0.15127385000000004,0.21434325
CYP,NLD,0.30263942,0.26760015
CYP,NOR,0.30178452,0.18964125
CYP,NZL,0.37843794,0.35316193
CYP,PAK,0.22574437000000003,0.12492812
CYP,PER,0.12378465999999999,0.18572325
CYP,PHL,0.13605118000000005,0.14711954
CYP,POL,0.23988873,0.1949324
CYP,PRT,0.19541496000000003,0.27327895
CYP,ROU,0.23536122000000004,0.24368554
CYP,RUS,0.19526988,0.13909656
CYP,SLV,0.14247971999999998,0.21375018
CYP,SRB,0.19258224999999995,0.026703861
CYP,SVK,0.20997924,0.14909443
CYP,SVN,0.26053071000000005,0.20941846
CYP,SWE,0.29566264,0.28377789
CYP,THA,0.07656854000000002,0.09438318
CYP,TUN,0.05809867000000002,0.084977552
CYP,TWN,0.0007602599999999571,0.0081929117
CYP,UKR,0.2126289,0.13796972
CYP,URY,0.20153277999999997,0.25035873
CYP,USA,0.37911922,0.36553034
CYP,UZB,0.08503704999999995,0.044270433
CYP,VEN,0.14001143000000005,0.21021973
CYP,ZAF,0.10350585000000001,0.099392258
CZE,CZE,1.0,1.0
CZE,DEU,0.27640098,0.26571354
CZE,DNK,0.24527186,0.25779465
CZE,DOM,0.12478423000000005,0.16852701
CZE,ECU,0.12224942000000005,0.16215362
CZE,ESP,0.16152537,0.19108742
CZE,FIN,0.16188568000000003,0.19989507
CZE,FRA,0.17752027999999997,0.21692671
CZE,GBR,0.28377134000000004,0.27314037
CZE,GEO,0.18794774999999997,0.1892923
CZE,GRC,0.24258995000000005,0.15940996
CZE,HRV,0.34767264,0.34120926
CZE,HUN,0.10258590999999995,0.14747371
CZE,IDN,0.001357610000000009,0.031652931
CZE,IND,0.16051232999999998,0.08596915
CZE,ISR,0.13556033,0.13403419
CZE,ITA,0.19511771,0.17149787
CZE,JAM,0.015351120000000051,0.021095334
CZE,JPN,0.027381540000000038,0.12622127
CZE,KAZ,0.27643907,0.26949573
CZE,KOR,0.062229219999999974,0.079130188
CZE,LBN,0.07215249999999995,0.085147195
CZE,LTU,0.39696652,0.27101964
CZE,MAR,0.039904240000000035,0.057280958
CZE,MCO,0.15078192999999995,0.1777508
CZE,MDA,0.30097759,0.28249162
CZE,MEX,0.13565516,0.17421207
CZE,NLD,0.25916445,0.24476379
CZE,NOR,0.25161188999999995,0.14727701
CZE,NZL,0.2832219,0.26469013
CZE,PAK,0.19764488999999996,0.09908662
CZE,PER,0.11430322999999998,0.15240766
CZE,PHL,0.09840607999999995,0.10897981
CZE,POL,0.44554085,0.35287556
CZE,PRT,0.16840345,0.21910262
CZE,ROU,0.20595854999999996,0.20774016
CZE,RUS,0.44570476000000003,0.41494745
CZE,SLV,0.13174164,0.17551744
CZE,SRB,0.37758046,0.068870872
CZE,SVK,0.52729675,0.45108455
CZE,SVN,0.37723821,0.36349005
CZE,SWE,0.24969065000000001,0.25459528
CZE,THA,0.056610229999999984,0.071999937
CZE,TUN,0.04198824999999995,0.065002054
CZE,TWN,0.00014901000000000497,0.0079880645
CZE,UKR,0.48723227,0.41690984
CZE,URY,0.17335403000000005,0.20140551
CZE,USA,0.28633445999999996,0.27499232
CZE,UZB,0.14858055000000003,0.13570224
CZE,VEN,0.12960278999999997,0.1726819
CZE,ZAF,0.08128714999999997,0.083818436
DEU,DEU,1.0,1.0
DEU,DNK,0.41365057000000005,0.4916223
DEU,DOM,0.16310446999999995,0.26593742
DEU,ECU,0.16030365000000002,0.25617725
DEU,ESP,0.22517370999999997,0.30890587
DEU,FIN,0.26292932,0.34853053
DEU,FRA,0.28170055000000005,0.37885547
DEU,GBR,0.45963496000000004,0.48837119
DEU,GEO,0.07801568999999997,0.094076328
DEU,GRC,0.30374056000000005,0.25699899
DEU,HRV,0.37554002,0.36609644
DEU,HUN,0.16543156000000003,0.21171549
DEU,IDN,0.0003653200000000023,0.044108316
DEU,IND,0.18542879999999995,0.13084383
DEU,ISR,0.19423044,0.201354
DEU,ITA,0.25492543,0.27581519
DEU,JAM,0.023011739999999947,0.03687479
DEU,JPN,0.04517572999999997,0.20310442
DEU,KAZ,0.13394397000000002,0.1480976
DEU,KOR,0.10290222999999998,0.12987375
DEU,LBN,0.12005423999999998,0.14664942
DEU,LTU,0.25888562000000004,0.21177195
DEU,MAR,0.06954621999999999,0.094692528
DEU,MCO,0.21494174,0.29982477
DEU,MDA,0.18975735000000005,0.22409056
DEU,MEX,0.18246269000000004,0.27823284
DEU,NLD,0.47388262000000003,0.48639801
DEU,NOR,0.37030184,0.25630373
DEU,NZL,0.46288823999999995,0.47746238
DEU,PAK,0.24654222000000003,0.16233566
DEU,PER,0.14871615000000005,0.24002035
DEU,PHL,0.16284144,0.18974972
DEU,POL,0.30109381999999996,0.30357364
DEU,PRT,0.23977894,0.35874686
DEU,ROU,0.26305574,0.31848744
DEU,RUS,0.19476926000000006,0.19794932
DEU,SLV,0.17186009999999996,0.27672672
DEU,SRB,0.20376103999999995,0.037620753
DEU,SVK,0.25752240000000004,0.23788622
DEU,SVN,0.36056005999999996,0.3352561
DEU,SWE,0.40422618,0.46985993
DEU,THA,0.09359287999999999,0.12149547
DEU,TUN,0.07261311999999998,0.10709815
DEU,TWN,0.0007093000000000238,0.0076249768
DEU,UKR,0.21030766,0.19473951
DEU,URY,0.24358636,0.32796246
DEU,USA,0.46190917,0.49024096
DEU,UZB,0.06369102000000004,0.060539406
DEU,VEN,0.16838735000000005,0.27169073
DEU,ZAF,0.13331466999999997,0.14204524
DNK,DNK,1.0,1.0
DNK,DOM,0.13995570000000002,0.257191
DNK,ECU,0.13770163000000002,0.24764277
DNK,ESP,0.20261008000000003,0.30866277
DNK,FIN,0.28425842999999995,0.39233914
DNK,FRA,0.2444303,0.37581909
DNK,GBR,0.44120066999999996,0.52107555
DNK,GEO,0.06831807000000001,0.086244635
DNK,GRC,0.29610378000000004,0.27181792
DNK,HRV,0.31586813999999996,0.36211655
DNK,HUN,0.14438169999999995,0.21362041
DNK,IDN,0.00032841999999999594,0.04618571
DNK,IND,0.18440133000000003,0.14087026
DNK,ISR,0.18556165999999996,0.21623279
DNK,ITA,0.23525256000000005,0.28057033
DNK,JAM,0.021955610000000014,0.039696559
DNK,JPN,0.04486429999999997,0.22305854
DNK,KAZ,0.11907756000000003,0.13930024
DNK,KOR,0.10286194000000004,0.14394832
DNK,LBN,0.10679649999999996,0.1495349
DNK,LTU,0.23481417000000004,0.2074877
DNK,MAR,0.05680512999999998,0.09389028
DNK,MCO,0.17743188,0.28740072
DNK,MDA,0.17274606000000003,0.21218194
DNK,MEX,0.16033554000000005,0.2725386
DNK,NLD,0.41159081,0.4878875
DNK,NOR,0.45836847999999997,0.28107014
DNK,NZL,0.45909184000000003,0.52308291
DNK,PAK,0.24234807000000003,0.17726353
DNK,PER,0.12754761999999997,0.23180076
DNK,PHL,0.16243856999999995,0.20659825
DNK,POL,0.26609910000000003,0.29984078
DNK,PRT,0.21518594000000002,0.36042303
DNK,ROU,0.24691319,0.32282346
DNK,RUS,0.17051399,0.1788843
DNK,SLV,0.14735072999999999,0.26727885
DNK,SRB,0.17406898999999998,0.03297282
DNK,SVK,0.22498399000000002,0.22917154
DNK,SVN,0.30200015999999996,0.33016682
DNK,SWE,0.4586578,0.54185188
DNK,THA,0.09330285000000005,0.13188113
DNK,TUN,0.056781230000000016,0.10405088
DNK,TWN,0.0008257000000000403,0.0079633985
DNK,UKR,0.18754362999999996,0.17920154
DNK,URY,0.22236889999999998,0.33024561
DNK,USA,0.45596771999999997,0.53306121
DNK,UZB,0.05484325000000001,0.053803124
DNK,VEN,0.14443790999999995,0.26244068
DNK,ZAF,0.13001328999999995,0.15447572
DOM,DOM,1.0,1.0
DOM,ECU,0.84654093,0.85345101
DOM,ESP,0.7194365899999999,0.73898184
DOM,FIN,0.09219807000000002,0.20724642
DOM,FRA,0.41559500000000005,0.48916554
DOM,GBR,0.22692579000000002,0.38731498
DOM,GEO,0.05061525,0.0802738
DOM,GRC,0.14936024000000003,0.19813646
DOM,HRV,0.37629384,0.24045865
DOM,HUN,0.057264390000000054,0.13955708
DOM,IDN,0.0006493300000000035,0.042891633
DOM,IND,0.13570684,0.095974013
DOM,ISR,0.07091605999999995,0.14634304
DOM,ITA,0.41886097,0.36828235
DOM,JAM,0.02462125000000004,0.02321149
DOM,JPN,0.013488830000000007,0.12302706
DOM,KAZ,0.07166320000000004,0.11044127
DOM,KOR,0.024067339999999993,0.084912084
DOM,LBN,0.11150490999999996,0.15685755
DOM,LTU,0.12775618,0.14454027
DOM,MAR,0.10307454999999999,0.13076118
DOM,MCO,0.51956353,0.45754766
DOM,MDA,0.26847160000000003,0.30280498
DOM,MEX,0.84327385,0.86028922
DOM,NLD,0.15284633999999997,0.26513359
DOM,NOR,0.12837303,0.1698495
DOM,NZL,0.12857865999999996,0.3074213
DOM,PAK,0.21835691000000002,0.10869296
DOM,PER,0.80471501,0.81013894
DOM,PHL,0.04034996000000002,0.15115638
DOM,POL,0.12955475000000005,0.1999837
DOM,PRT,0.59778458,0.63844258
DOM,ROU,0.32887137,0.40074569
DOM,RUS,0.11602520999999999,0.14802192
DOM,SLV,0.923998035,0.93061429
DOM,SRB,0.43478823,0.035924353
DOM,SVK,0.12191266,0.14902395
DOM,SVN,0.40603781000000005,0.19869214
DOM,SWE,0.15065580999999995,0.26473251
DOM,THA,0.024757330000000022,0.08334884
DOM,TUN,0.12265921000000002,0.15116358
DOM,TWN,0.003572110000000017,0.010406249
DOM,UKR,0.12629670000000004,0.14442775
DOM,URY,0.75366786,0.79523176
DOM,USA,0.24497163,0.42088875
DOM,UZB,0.03976268000000005,0.046337433
DOM,VEN,0.907622293,0.91385305
DOM,ZAF,0.03640842,0.087950066
ECU,ECU,1.0,1.0
ECU,ESP,0.7034266,0.71754462
ECU,FIN,0.09052932000000002,0.19935575
ECU,FRA,0.40171468,0.46826074
ECU,GBR,0.22169172999999998,0.37241727
ECU,GEO,0.04945683000000001,0.077062011
ECU,GRC,0.14610213000000005,0.19028476
ECU,HRV,0.36717451,0.23151939
ECU,HUN,0.05625844000000002,0.13433121
ECU,IDN,6.461000000002048e-05,0.041050475
ECU,IND,0.13264120000000001,0.092179596
ECU,ISR,0.06944293000000001,0.14065319
ECU,ITA,0.40765333000000004,0.35414785
ECU,JAM,0.011170030000000053,0.020504538
ECU,JPN,0.013147229999999954,0.1167893
ECU,KAZ,0.07011162999999998,0.10603307
ECU,KOR,0.023762170000000027,0.081400536
ECU,LBN,0.10770612999999996,0.14992711
ECU,LTU,0.12508671999999998,0.13883083
ECU,MAR,0.09953564000000004,0.12515777
ECU,MCO,0.5020625599999999,0.43680656
ECU,MDA,0.26165664,0.29072464
ECU,MEX,0.82506853,0.83701128
ECU,NLD,0.14997941000000004,0.25531009
ECU,NOR,0.12636345999999998,0.16368322
ECU,NZL,0.12659889000000002,0.29571715
ECU,PAK,0.21318859,0.10438681
ECU,PER,0.79100662,0.78840834
ECU,PHL,0.039779250000000044,0.14580007
ECU,POL,0.12699717,0.19222708
ECU,PRT,0.5827517799999999,0.61648941
ECU,ROU,0.32033955999999997,0.38487846
ECU,RUS,0.11342412000000002,0.14214998
ECU,SLV,0.903989673,0.90564853
ECU,SRB,0.42322742999999996,0.034399085
ECU,SVK,0.11941212000000001,0.14334157
ECU,SVN,0.39599377,0.19116727
ECU,SWE,0.14803045999999997,0.25484732
ECU,THA,0.024336339999999956,0.080039494
ECU,TUN,0.11804557000000004,0.14421397
ECU,TWN,0.0008575299999999952,0.0082187904
ECU,UKR,0.12348598,0.1386946
ECU,URY,0.73746499,0.77297723
ECU,USA,0.24036866,0.40628117
ECU,UZB,0.038822350000000005,0.0444736
ECU,VEN,0.88796529,0.88931346
ECU,ZAF,0.035885869999999986,0.084545307
ESP,ESP,1.0,1.0
ESP,FIN,0.13678997999999998,0.24610014
ESP,FRA,0.41149276,0.49061128
ESP,GBR,0.30475241,0.4400456
ESP,GEO,0.05824130999999999,0.083020836
ESP,GRC,0.19784146999999996,0.22644556
ESP,HRV,0.39463627,0.27279788
ESP,HUN,0.08284502999999999,0.15923515
ESP,IDN,0.0003024900000000441,0.045536969
ESP,IND,0.15798365999999997,0.1115374
ESP,ISR,0.11340176999999996,0.17165522
ESP,ITA,0.41304898,0.37004793
ESP,JAM,0.01497923999999995,0.027256619
ESP,JPN,0.023213620000000046,0.15458366
ESP,KAZ,0.08848131000000004,0.1197008
ESP,KOR,0.04773945000000002,0.10430042
ESP,LBN,0.12920845000000003,0.1651165
ESP,LTU,0.16374754999999996,0.16198477
ESP,MAR,0.10906892999999995,0.13371478
ESP,MCO,0.48493761,0.44808933
ESP,MDA,0.26922292000000003,0.29887128
ESP,MEX,0.70739213,0.7298128
ESP,NLD,0.22187901,0.31146848
ESP,NOR,0.19859284,0.20660329
ESP,NZL,0.23007411,0.37802884
ESP,PAK,0.24308311999999999,0.1311027
ESP,PER,0.66785961,0.68036354
ESP,PHL,0.07752537999999998,0.17379259
ESP,POL,0.17045093,0.22662573
ESP,PRT,0.55142891,0.60352635
ESP,ROU,0.34092033,0.40740833
ESP,RUS,0.13696914999999998,0.15779608
ESP,SLV,0.76706691,0.78175294
ESP,SRB,0.41214728,0.036564436
ESP,SVK,0.15332931000000005,0.16868858
ESP,SVN,0.41790998,0.23168667
ESP,SWE,0.21522116999999996,0.3163237
ESP,THA,0.045717539999999945,0.099861756
ESP,TUN,0.12640065,0.14999425
ESP,TWN,0.0025623399999999963,0.0097276689
ESP,UKR,0.15003776999999996,0.15580703
ESP,URY,0.65523931,0.69686258
ESP,USA,0.32067871000000003,0.46761107
ESP,UZB,0.0457322,0.04876183
ESP,VEN,0.75365672,0.76788068
ESP,ZAF,0.06303066000000002,0.10562036
FIN,FIN,1.0,1.0
FIN,FRA,0.16907048000000002,0.29890305
FIN,GBR,0.30666101,0.4028565
FIN,GEO,0.045677190000000034,0.073366612
FIN,GRC,0.20008230000000005,0.21056385
FIN,HRV,0.20993328,0.27545157
FIN,HUN,0.19973779000000003,0.17951582
FIN,IDN,0.00024080000000004098,0.039802972
FIN,IND,0.12365674999999998,0.11004061
FIN,ISR,0.12967527,0.1685039
FIN,ITA,0.15944499,0.22358318
FIN,JAM,0.015968859999999974,0.029239798
FIN,JPN,0.03149265000000001,0.17614144
FIN,KAZ,0.08067429000000004,0.11250556
FIN,KOR,0.07185596000000005,0.11227261
FIN,LBN,0.07491267000000001,0.11910784
FIN,LTU,0.15566689,0.16021447
FIN,MAR,0.039955379999999985,0.076020971
FIN,MCO,0.12255006999999996,0.2340727
FIN,MDA,0.11359215,0.16792144
FIN,MEX,0.10661405000000002,0.21866786
FIN,NLD,0.26956522000000005,0.34871471
FIN,NOR,0.29547542000000004,0.21716197
FIN,NZL,0.32119334,0.40388072
FIN,PAK,0.16429883,0.13821022
FIN,PER,0.08384466000000002,0.18687733
FIN,PHL,0.11398304000000004,0.16143067
FIN,POL,0.17553079000000005,0.22866073
FIN,PRT,0.14693098999999998,0.28515887
FIN,ROU,0.17262679000000003,0.25276974
FIN,RUS,0.11535567000000002,0.1440161
FIN,SLV,0.09685153000000002,0.21536581
FIN,SRB,0.12040991000000001,0.027444761
FIN,SVK,0.15331565999999996,0.17957169
FIN,SVN,0.20157265999999996,0.25244159
FIN,SWE,0.31275772999999996,0.41422755
FIN,THA,0.0656774,0.10259876
FIN,TUN,0.040103670000000036,0.085114427
FIN,TWN,0.0010733000000000548,0.0075724106
FIN,UKR,0.12620914000000005,0.14414853
FIN,URY,0.15041386999999995,0.26209956
FIN,USA,0.31871116,0.41338047
FIN,UZB,0.03665227000000004,0.043886013
FIN,VEN,0.09496342999999996,0.2115382
FIN,ZAF,0.08886163999999996,0.11885921
FRA,FRA,1.0,1.0
FRA,GBR,0.36744732,0.52177691
FRA,GEO,0.056722159999999966,0.08400102
FRA,GRC,0.22764032999999995,0.26835823
FRA,HRV,0.37375634999999996,0.31452337
FRA,HUN,0.09979176999999995,0.18498415
FRA,IDN,0.0002473600000000298,0.048979688
FRA,IND,0.15970169999999995,0.12863554
FRA,ISR,0.14274597,0.20423172
FRA,ITA,0.38593179,0.39071652
FRA,JAM,0.017860710000000002,0.03758584
FRA,JPN,0.02889383000000001,0.19215575
FRA,KAZ,0.09069245999999997,0.12757841
FRA,KOR,0.06277096000000004,0.12669595
FRA,LBN,0.17145431,0.20502487
FRA,LTU,0.17315709999999995,0.18315201
FRA,MAR,0.13710606000000003,0.15506609
FRA,MCO,0.55793491,0.5540092
FRA,MDA,0.23502308000000005,0.30471918
FRA,MEX,0.41251737,0.48770896
FRA,NLD,0.27773881,0.38330469
FRA,NOR,0.24108666,0.25074151
FRA,NZL,0.29298263999999996,0.45947856
FRA,PAK,0.23824232999999995,0.15626585
FRA,PER,0.38030469,0.44261089
FRA,PHL,0.10006504999999999,0.19275372
FRA,POL,0.18962597999999997,0.26031807
FRA,PRT,0.44052201999999996,0.5649724
FRA,ROU,0.32576227,0.43878829
FRA,RUS,0.13615781000000005,0.16638352
FRA,SLV,0.43708919999999996,0.50895894
FRA,SRB,0.35259103999999997,0.041124839
FRA,SVK,0.16527343000000005,0.19150253
FRA,SVN,0.38832074000000005,0.27336633
FRA,SWE,0.25695133000000003,0.3825404
FRA,THA,0.059862320000000024,0.11910635
FRA,TUN,0.17028016,0.1901425
FRA,TWN,0.0008408399999999538,0.0089204088
FRA,UKR,0.14823323,0.16390608
FRA,URY,0.41408455,0.50624382
FRA,USA,0.33500683,0.50676095
FRA,UZB,0.04500729000000003,0.050442398
FRA,VEN,0.42972434000000004,0.50045288
FRA,ZAF,0.07943361999999998,0.12554669
GBR,GBR,1.0,1.0
GBR,GEO,0.07416909999999999,0.08904513
GBR,GRC,0.37106025,0.33650842
GBR,HRV,0.40302013999999997,0.39645278
GBR,HUN,0.17933083000000005,0.23712225
GBR,IDN,0.0004962099999999969,0.05394518
GBR,IND,0.23106652000000005,0.17596045
GBR,ISR,0.25100887000000005,0.27522108
GBR,ITA,0.3291986,0.37196285
GBR,JAM,0.029148399999999963,0.049810443
GBR,JPN,0.06167674000000001,0.27452189
GBR,KAZ,0.13677859000000003,0.14896487
GBR,KOR,0.14047027,0.18100347
GBR,LBN,0.15543127,0.20395809
GBR,LTU,0.27246523,0.22687544
GBR,MAR,0.08718663000000004,0.13309416
GBR,MCO,0.29058516,0.4198128
GBR,MDA,0.20958573000000003,0.26524922
GBR,MEX,0.25302237000000005,0.40436414
GBR,NLD,0.48542041,0.50139606
GBR,NOR,0.46505969999999996,0.35684308
GBR,NZL,0.62645039,0.66638535
GBR,PAK,0.31663655999999996,0.22264028
GBR,PER,0.20683461000000003,0.35009372
GBR,PHL,0.22277473999999997,0.26507139
GBR,POL,0.31173569,0.32680425
GBR,PRT,0.32481414,0.50261873
GBR,ROU,0.33131552,0.42621276
GBR,RUS,0.18922930999999998,0.1854151
GBR,SLV,0.23851131999999997,0.40310991
GBR,SRB,0.23597579999999996,0.037641585
GBR,SVK,0.25478464,0.23837507
GBR,SVN,0.3902896,0.35523376
GBR,SWE,0.46137315,0.52887321
GBR,THA,0.12774211000000002,0.16586317
GBR,TUN,0.09141624000000004,0.15101935
GBR,TWN,0.001088679999999953,0.0083114067
GBR,UKR,0.20895642000000003,0.18516842
GBR,URY,0.33170688000000004,0.46864045
GBR,USA,0.62949178,0.69089741
GBR,UZB,0.059163990000000055,0.054304536
GBR,VEN,0.23403465999999995,0.39607847
GBR,ZAF,0.16640496000000005,0.17659013
GEO,GEO,1.0,1.0
GEO,GRC,0.08749985999999998,0.066622883
GEO,HRV,0.13461303999999996,0.15107158
GEO,HUN,0.030813749999999973,0.063565902
GEO,IDN,0.00023472000000002158,0.020177854
GEO,IND,0.06138312999999995,0.036623172
GEO,ISR,0.046651659999999984,0.057638261
GEO,ITA,0.07105839000000003,0.071741834
GEO,JAM,0.006128669999999947,0.0061017182
GEO,JPN,0.006618259999999987,0.053227212
GEO,KAZ,0.19369738999999997,0.21136211
GEO,KOR,0.014853059999999974,0.028729584
GEO,LBN,0.02198224999999998,0.035514083
GEO,LTU,0.21356946,0.17752698
GEO,MAR,0.013011749999999989,0.026443679
GEO,MCO,0.05697386999999998,0.075319044
GEO,MDA,0.18311697000000005,0.19590726
GEO,MEX,0.05242521,0.080360912
GEO,NLD,0.06789129999999999,0.079453669
GEO,NOR,0.07341218000000005,0.04700378
GEO,NZL,0.06959062999999999,0.081221491
GEO,PAK,0.07038032999999999,0.038542945
GEO,PER,0.04663455000000005,0.072769664
GEO,PHL,0.02343386000000003,0.03734611
GEO,POL,0.17853295999999996,0.17246196
GEO,PRT,0.05895019000000001,0.093718447
GEO,ROU,0.07713484999999998,0.095471047
GEO,RUS,0.31450248000000003,0.33063465
GEO,SLV,0.05357825999999999,0.083689809
GEO,SRB,0.19195169,0.050420471
GEO,SVK,0.18118524999999996,0.17152564
GEO,SVN,0.15312093000000004,0.16280006
GEO,SWE,0.07080310999999995,0.085057907
GEO,THA,0.013590690000000016,0.027377812
