countrycode_1,countrycode_2,lingdist_tree_weighted,lingprox_CogNet_weighted,lingprox_GLED_weighted,common_official
SOM,CZE,.99955875,.0083933026,.00033299916,0
SOM,DEU,.99596715,.009671744,.001617862,0
SOM,DJI,.59112519,.24814585,.24439228,0
SOM,DMA,.999753,.0055236197,.00021453273,0
SOM,DNK,.99817157,.0095055755,.0010786927,0
SOM,DOM,.99890471,.0084195938,.00080302969,0
SOM,DZA,.75689083,.064372078,.062771492,0
SOM,ECU,.99897957,.0079253092,.00075716927,0
SOM,EGY,.74440682,.06222745,.11545102,0
SOM,ERI,.73378783,.05111574,.10361185,0
SOM,ESH,.76879078,.049206913,.048411839,0
SOM,ESP,.99523878,.0087765427,.00069803075,0
SOM,EST,.9997443,.0059393258,.00024690884,0
SOM,ETH,.65944231,.038737472,.073969103,0
SOM,FIN,.99755329,.0080637671,.0017567867,0
SOM,FJI,.99959171,.0024584951,.000073008458,0
SOM,FLK,.99960119,.009627711,.00036028138,0
SOM,FRA,.98967135,.0093354387,.0017308694,0
SOM,FRO,.99960387,.0085572675,.00034090391,0
SOM,FSM,.9998588,.0034400802,.00012753617,0
SOM,GAB,.99321377,.0060317242,.002114414,0
SOM,GBR,.99810982,.0098322844,.0011130838,0
SOM,GEO,.99972856,.0059778807,.00015957555,0
SOM,GGY,.99959904,.0095939403,.00035901763,0
SOM,GHA,.99256092,.0031981226,.00058809231,0
SOM,GIB,.98204648,.0087418212,.00049498194,0
SOM,GIN,.99780673,.0023582443,.00063287612,0
SOM,GLP,.99953413,.0048289867,.00034167143,0
SOM,GMB,.99281538,.002082797,.00050054438,0
SOM,GNB,.99829429,.0012693504,.00023180922,0
SOM,GNQ,.99401158,.0058274115,.00089706876,0
SOM,GRC,.99868739,.0084010642,.00060714135,0
SOM,GRD,.99998003,.00048141534,.000018015184,0
SOM,GRL,.99996257,.0024930963,.000035325862,0
SOM,GTM,.99912119,.0069128852,.00065462675,0
SOM,GUF,.99857652,.005237353,.00087062304,0
SOM,GUM,.99971884,.0062726601,.00023480724,0
SOM,GUY,.99994034,.0014003582,.000049333601,0
SOM,HKG,.99989074,.0034781778,.000095526608,0
SOM,HND,.99790889,.0085037649,.0013697034,0
SOM,HRV,.94375885,.0093263825,.00036615491,0
SOM,HTI,.99959093,.0066873003,.00028223995,0
SOM,HUN,.9986431,.0079572378,.00029648904,0
SOM,IDN,.99976879,.0083735064,.00012275312,0
SOM,IMN,.9996016,.0094997492,.00035889217,0
SOM,IND,.99928582,.010047392,.00060528563,0
SOM,IOT,.99960119,.009627711,.00036028138,0
SOM,IRL,.99936181,.0089877043,.00049397157,0
SOM,IRN,.99734133,.00012510378,.0013717568,0
SOM,IRQ,.78172165,.071996272,.098454341,0
SOM,ISL,.99960291,.0095858471,.00033780735,0
SOM,ISR,.83685702,.023030309,.071978875,0
SOM,ITA,.99728304,.0088929059,.0009094766,0
SOM,JAM,.99739558,.0021174704,.0012809936,0
SOM,JEY,.99956048,.0094752833,.00037531933,0
SOM,JOR,.74957472,.058757216,.12431281,0
SOM,JPN,.99996299,.0078081023,.000032513293,0
SOM,KAZ,.99974787,.0084344745,.00022703428,0
SOM,KEN,.96546417,.02266793,.0188358,0
SOM,KGZ,.99986446,.0070890882,.00013528657,0
SOM,KHM,.99991232,.0041682972,.000075353128,0
SOM,KIR,.99990338,.0044474192,.000087305285,0
SOM,KNA,.99997056,.00060326833,.000039015515,0
SOM,KOR,.99992526,.0050495369,.000067128516,0
SOM,KWT,.74471194,.073663644,.12787496,0
SOM,LAO,.99997252,.0019038192,.000020160656,0
SOM,LBN,.79542446,.058801945,.11185423,0
SOM,LBR,.99603575,.000061949439,.0012593413,0
SOM,LBY,.69497085,.090412103,.099668063,0
SOM,LCA,.99986356,.002957873,.00013420742,0
SOM,LIE,.99968225,.0029647124,.00030568076,0
SOM,LKA,.9994337,.0053552995,.000068370799,0
SOM,LSO,.98958886,.0042151087,.0073470236,0
SOM,LTU,.99960285,.0065750573,.000360801,0
SOM,LUX,.9971261,.0098842205,.0010305744,0
SOM,LVA,.99960172,.0054976032,.00034648392,0
SOM,MAC,.9999103,.0028749791,.000078502686,0
SOM,MAF,.99982381,.0034908985,.00014110198,0
SOM,MAR,.7720058,.056032304,.05547332,0
SOM,MCO,.9990496,.0093502682,.00073748786,0
SOM,MDA,.99825555,.008875153,.00063038018,0
SOM,MDG,.99905699,.0030592075,.00022938621,0
SOM,MDV,.99917489,.0017265382,0,0
SOM,MEX,.99901778,.0082655605,.00073962478,0
SOM,MHL,.99978238,.0052530258,.00019657501,0
SOM,MKD,.92096889,.0062018023,.0008510591,0
SOM,MLI,.989815,.0027411503,.00078452163,0
SOM,MLT,.88732064,.014502856,.05153111,0
SOM,MMR,.99998003,.0017370032,9.0910917e-06,0
SOM,MNE,.93197656,.0036086964,.00019234361,0
SOM,MNG,.99989206,.0025819454,.00010887569,0
SOM,MNP,.99976337,.0071158302,.00021376615,0
SOM,MOZ,.99134129,.003407167,.0013234989,0
SOM,MRT,.74389052,.059775319,.057930436,0
SOM,MSR,.99999017,.00023794723,8.9042933e-06,0
SOM,MTQ,.99953961,.0046792566,.00033762981,0
SOM,MUS,.99949813,.0055339276,.000365555,0
SOM,MWI,.98789012,.00049167167,.00010531231,0
SOM,MYS,.99973774,.0028599494,.00019744468,0
SOM,MYT,.99292839,.0043298719,.007119474,0
SOM,NAM,.9921093,.0023477345,.0014276782,0
SOM,NCL,.99925822,.007595811,.00054398156,0
SOM,NER,.89114833,.00436807,.015559175,0
SOM,NFK,.99979383,.0049790391,.00018626793,0
SOM,NGA,.96742082,.0025615003,.0050359177,0
SOM,NIC,.99895567,.0084411148,.00078246946,0
SOM,NIU,.99986315,.0033036263,.00012362597,0
SOM,NLD,.994358,.0099076051,.001575514,0
SOM,NOR,.99238253,.0072341678,.0044143503,0
SOM,NPL,.99914402,.00038359204,.00001144245,0
SOM,NRU,.99979675,.0050526308,.00018363856,0
SOM,NZL,.99856913,.0090365717,.00085793837,0
SOM,OMN,.75450355,.059000969,.076508686,0
SOM,PAK,.99916524,.0098739862,.0001097174,0
SOM,PAN,.99772984,.0077971858,.0014363135,0
SOM,PCN,1,2.9954506e-06,0,0
SOM,PER,.999075,.0074786772,.00069374841,0
SOM,PHL,.99987841,.0053706649,.00010804023,0
SOM,PLW,.99976683,.0059199114,.00021062928,0
SOM,PNG,.99996215,.0034351535,.000030604555,0
SOM,POL,.99960327,.0077593937,.00033246423,0
SOM,PRI,.99915224,.0089475382,.00065623579,0
SOM,PRK,.99999994,.0039931014,8.2976086e-08,0
SOM,PRT,.99856514,.0097206114,.00091601891,0
SOM,PRY,.99944055,.0045977617,.00042055931,0
SOM,PSE,.69243646,.089911565,.16508223,0
SOM,PYF,.99920291,.0083253868,.00058456982,0
SOM,QAT,.76319581,.068895571,.12301921,0
SOM,REU,.99902707,.0062152962,.00071170763,0
SOM,ROU,.99935317,.0095259203,.00067416194,0
SOM,RUS,.99960613,.0080196364,.00037130908,0
SOM,RWA,.98936325,.0046079573,.0080509791,0
SOM,SAU,.73492527,.076174945,.084220327,0
SOM,SDN,.7096861,.059810143,.061586432,0
SOM,SEN,.99445403,.0024054311,.00052246533,0
SOM,SGP,.99946606,.005116336,.00034463638,0
SOM,SHN,.99960119,.009627711,.00036028138,0
SOM,SLB,.99991828,.001990306,.000073815383,0
SOM,SLE,.99788702,.00073330011,.00054509175,0
SOM,SLV,.99887949,.008602811,.00082948571,0
SOM,SMR,.99928087,.0092854127,.00084870483,0
SOM,SOM,.32157609,.46055377,.45902035,1
SOM,SPM,.99899095,.010255757,.00073999987,0
SOM,SRB,.92107719,.0015379505,.00040903559,0
SOM,SSD,.93553686,.031641677,.030995758,0
SOM,STP,.99917543,.0078076315,.00062889903,0
SOM,SUR,.99938518,.0038792416,.00031580587,0
SOM,SVK,.99957442,.0076944893,.00031987578,0
SOM,SVN,.92645252,.0088163316,.00032845821,0
SOM,SWE,.99686569,.0095826173,.0015813437,0
SOM,SWZ,.98818207,.0012054192,.0093267728,0
SOM,SXM,.99971908,.0050645564,.00025992465,0
SOM,SYC,.9996165,.0050160652,.00029485949,0
SOM,SYR,.71640491,.076645985,.146983,0
SOM,TCA,.99995482,.0016398177,.000036423135,0
SOM,TCD,.89835155,.012779069,.011742739,0
SOM,TGO,.995336,.0035191779,.00049289124,0
SOM,THA,.99992657,.0045073,.000065093918,0
SOM,TJK,.99915093,.011455146,.00046487205,0
SOM,TKL,.99986845,.0032049508,.00011886416,0
SOM,TKM,.99988854,.0074575236,.000071308292,0
SOM,TLS,.99996394,.00096695108,.000028183746,0
SOM,TON,.99990523,.0035694377,.000085610147,0
SOM,TTO,.99899298,.009026452,.00068925158,0
SOM,TUN,.77129722,.062435389,.11499554,0
SOM,TUR,.98472691,.013953459,.0072350008,0
SOM,TUV,.99997073,.00073440402,.000026442669,0
SOM,TWN,.99969423,.0015464718,1.4418514e-07,0
SOM,TZA,.9820956,.010187023,.010587187,0
SOM,UGA,.99315798,.0054341741,.0047866101,0
SOM,UKR,.99939162,.00830069,.00038583903,0
SOM,URY,.99885726,.0088040764,.00070458092,0
SOM,USA,.99753046,.0094579002,.0012541154,0
SOM,UZB,.99984568,.0033388254,.00013393059,0
SOM,VAT,.99933147,.010409999,.00084690418,0
SOM,VCT,.99994993,.0010044152,.000068999136,0
SOM,VEN,.99771661,.0084613441,.0014763357,0
SOM,VGB,.99981654,.0022832942,.00014525795,0
SOM,VIR,.99967688,.005341467,.00026625238,0
SOM,VNM,.99999267,.0037924482,5.3619906e-06,0
SOM,VUT,.99972051,.0044590426,.00022077136,0
SOM,WLF,.99954778,.004596361,.00033164851,0
SOM,WSM,.99983525,.0041545737,.00014884304,0
SOM,YEM,.70631349,.076380774,.12315074,0
SOM,ZAF,.99030054,.005489653,.0031104595,0
SOM,ZMB,.99013138,.0023160274,.0036079779,0
SOM,ZWE,.99030542,.0025137218,.0017776808,0
SPM,ABW,.75569588,.37283111,.33400822,0
SPM,AFG,.89803684,.019130679,.13459708,0
SPM,AGO,.72802377,.32439575,.36887139,0
SPM,AIA,.99510676,.018299371,.010765125,0
SPM,ALA,.89490217,.19463664,.26011711,0
SPM,ALB,.85263878,.016984437,.20728,0
SPM,AND,.33579507,.73277473,.77082646,1
SPM,ARE,.92492896,.17447248,.13109793,0
SPM,ARG,.49740121,.57787246,.62665743,0
SPM,ARM,.86185664,.099659413,.2430335,0
SPM,ASM,.936553,.24042004,.13958333,0
SPM,ATG,.97936893,.07715454,.045388352,0
SPM,AUS,.86671525,.40370438,.2571727,0
SPM,AUT,.7985599,.27010512,.21869381,0
SPM,AZE,.95898807,.058109567,.0741283,0
SPM,BDI,.91858906,.081343234,.081361987,1
SPM,BEL,.55897391,.52742743,.48488283,1
SPM,BEN,.7591508,.24136008,.2408492,1
SPM,BES,.92554182,.1696777,.11644877,0
SPM,BFA,.79831451,.20169641,.20168547,1
SPM,BGD,.88807547,.10742372,.19733135,0
SPM,BGR,.85336506,.21511416,.23985042,0
SPM,BHR,.9692145,.023705821,.041510258,0
SPM,BHS,.98825419,.049714476,.025840787,0
SPM,BIH,.41287619,.036396615,.16528395,0
SPM,BLM,.13853502,.86648196,.86337578,1
SPM,BLR,.87560493,.18887123,.24336664,0
SPM,BLZ,.7383554,.39582914,.36108348,0
SPM,BMU,.85902476,.47470969,.29275465,0
SPM,BOL,.5414449,.49159816,.5612368,0
SPM,BRA,.46251833,.65211898,.72983617,0
SPM,BRB,.98242259,.065734684,.038670298,0
SPM,BRN,.96366757,.13496828,.07930126,0
SPM,BTN,.98921382,.0036284821,.0055292691,0
SPM,BWA,.96356601,.16570939,.080075711,0
SPM,CAF,.85286766,.14716314,.14713234,1
SPM,CAN,.68015993,.5077914,.41236094,1
SPM,CCK,.96875,.11686644,.068750001,0
SPM,CHE,.56818044,.48382115,.52975082,1
SPM,CHL,.48215491,.58645058,.64566833,0
SPM,CHN,.99867767,.014862496,.0028799388,0
SPM,CIV,.75236511,.23470041,.23510486,1
SPM,CMR,.74802315,.31974208,.28165334,1
SPM,COD,.73227465,.26960444,.26815045,1
SPM,COG,.55300051,.44722661,.44699949,1
SPM,COK,.94009089,.22404358,.1318,0
SPM,COL,.45281088,.59965628,.67492068,0
SPM,COM,.7826736,.21732642,.21732642,1
SPM,CPV,.75555778,.29153085,.33152476,0
SPM,CRI,.47022963,.59196478,.65750945,0
SPM,CUB,.43338922,.60789973,.69412488,0
SPM,CUW,.95151275,.11352573,.068056352,0
SPM,CXR,.94410568,.21281601,.12296748,0
SPM,CYM,.86115789,.46003202,.28278047,0
SPM,CYP,.85502261,.26977628,.27890101,0
SPM,CZE,.87022734,.20902874,.20765352,0
SPM,DEU,.81130427,.35376114,.29233319,0
SPM,DJI,.6655606,.33930382,.33468258,1
SPM,DMA,.88836193,.28746545,.18553448,0
SPM,DNK,.85460591,.33128664,.3005721,0
SPM,DOM,.45908526,.58779001,.66006964,0
SPM,DZA,.84790444,.16988654,.15613376,0
SPM,ECU,.47962156,.56012315,.63840616,0
SPM,EGY,.9685719,.092015862,.053599153,0
SPM,ERI,1,.0083674863,0,0
SPM,ESH,.80090541,.20686354,.201537,0
SPM,ESP,.50364143,.56813496,.59654802,0
SPM,EST,.91496247,.18867916,.16016759,0
SPM,ETH,.99976742,.0062697385,.00048862176,0
SPM,FIN,.89700454,.27467257,.18810843,0
SPM,FJI,.93911827,.097171485,.055726793,0
SPM,FLK,.875,.46746576,.27500001,0
SPM,FRA,.34871778,.73195791,.70104641,1
SPM,FRO,.87568516,.12240813,.27542973,0
SPM,FSM,.95575118,.16596279,.097347379,0
SPM,GAB,.41644582,.58364254,.58355415,1
SPM,GBR,.72950965,.51111853,.38670033,0
SPM,GEO,.94846153,.090407886,.090473332,0
SPM,GGY,.87224966,.46582606,.27403539,1
SPM,GHA,.9548279,.15285708,.092175312,0
SPM,GIB,.72460365,.49129257,.40892541,0
SPM,GIN,.77005655,.22994347,.22994347,1
SPM,GLP,.5382818,.46656454,.46171823,1
SPM,GMB,.82059163,.18773137,.18301383,0
SPM,GNB,.92330796,.09113995,.098434575,0
SPM,GNQ,.56728071,.45244807,.49330276,0
SPM,GRC,.83371466,.26567584,.30605704,0
SPM,GRD,.99374962,.023374734,.013750851,0
SPM,GRL,.9878493,.047437757,.031776685,0
SPM,GTM,.5427267,.49055088,.56015974,0
SPM,GUF,.52791971,.47972998,.47542229,1
SPM,GUM,.8842361,.27505165,.18951936,0
SPM,GUY,.98166323,.063681833,.037965443,0
SPM,HKG,.96588594,.12979478,.073128186,0
SPM,HND,.43928128,.60268062,.68730265,0
SPM,HRV,.62004411,.30307451,.29984057,0
SPM,HTI,.69623423,.39898807,.3039234,1
SPM,HUN,.94059592,.17556928,.10123159,0
SPM,IDN,.99993575,.052464679,.00014424897,0
SPM,IMN,.87512249,.45933998,.27233848,0
SPM,IND,.86427432,.1188583,.18842259,0
SPM,IOT,.875,.46746576,.27500001,0
SPM,IRL,.80366778,.4397544,.32697394,0
SPM,IRN,.90074891,.00064391765,.16830391,0
SPM,IRQ,.96759307,.08606334,.059588868,0
SPM,ISL,.87548184,.32848775,.28531423,0
SPM,ISR,.92234337,.19142516,.12970707,0
SPM,ITA,.54045367,.45416552,.63362879,0
SPM,JAM,.99006218,.036276028,.023029225,0
SPM,JEY,.84165531,.46951923,.29329446,1
SPM,JOR,.97859895,.088312738,.04708476,0
SPM,JPN,.98772466,.16980486,.024725476,0
SPM,KAZ,.9287852,.12959577,.13089962,0
SPM,KEN,.94806749,.18962109,.11175051,0
SPM,KGZ,.95842642,.076232657,.075240344,0
SPM,KHM,.95762366,.11504302,.066919483,0
SPM,KIR,.96970934,.11846832,.066639453,0
SPM,KNA,.99481183,.010775651,.014326648,0
SPM,KOR,.97666538,.11200913,.051216315,0
SPM,KWT,.98301214,.025917258,.040215395,0
SPM,LAO,.97275585,.038062565,.027244134,0
SPM,LBN,.81394482,.23967977,.20859502,1
SPM,LBR,.89247781,.0028357205,.001661834,0
SPM,LBY,.99384135,.014870252,.0027876052,0
SPM,LCA,.9510299,.13115357,.092287786,0
SPM,LIE,.89485049,.01408603,.2400783,0
SPM,LKA,.91072929,.11161753,.050765082,0
SPM,LSO,.97623283,.10790401,.052351821,0
SPM,LTU,.86930609,.18000583,.23919803,0
SPM,LUX,.59914488,.50557959,.44525093,1
SPM,LVA,.87201989,.16297843,.21988815,0
SPM,MAC,.9677307,.1018797,.062537439,0
SPM,MAF,.87280703,.20695145,.15350877,1
SPM,MAR,.83710819,.19103856,.1735172,0
SPM,MCO,.19286792,.7301088,.87956947,1
SPM,MDA,.72708285,.37118438,.54062277,0
SPM,MDG,.7050699,.29328713,.29407409,1
SPM,MDV,.8888889,.0036051767,0,0
SPM,MEX,.4793497,.57537514,.6438728,0
SPM,MHL,.9317981,.25505644,.1500442,0
SPM,MKD,.83985752,.10706478,.22305378,0
SPM,MLI,.86856186,.13316579,.13143814,1
SPM,MLT,.80739921,.35101297,.31748304,0
SPM,MMR,.99713045,.011829393,.0022600456,0
SPM,MNE,.59221971,.13000786,.13993123,0
SPM,MNG,.96617514,.049466543,.060938492,0
SPM,MNP,.92583358,.29566133,.16316606,0
SPM,MOZ,.80205458,.23492941,.26738685,0
SPM,MRT,.91284239,.095681734,.087157615,1
SPM,MSR,.99691063,.011553337,.0067965784,0
SPM,MTQ,.54374343,.4562566,.4562566,1
SPM,MUS,.57454246,.44650179,.43568882,1
SPM,MWI,.99238914,.021784278,.013822573,0
SPM,MYS,.96783727,.10951445,.066236898,0
SPM,MYT,.60145551,.39854449,.39854449,1
SPM,NAM,.9703036,.095742151,.063521966,0
SPM,NCL,.26488969,.73536634,.73511034,1
SPM,NER,.90186769,.10205628,.098132305,1
SPM,NFK,.93537414,.24251002,.14217688,0
SPM,NGA,.98180205,.069560647,.040010761,0
SPM,NIC,.44246981,.59847128,.68309861,0
SPM,NIU,.95710784,.16040492,.094362751,0
SPM,NLD,.82601506,.3567175,.27309179,0
SPM,NOR,.86828685,.22380476,.3129876,0
SPM,NPL,.90182287,.0028723048,.003646614,0
SPM,NRU,.93628639,.23911092,.1401699,0
SPM,NZL,.8729291,.40221438,.25159046,0
SPM,OMN,.98074186,.019421402,.026317531,0
SPM,PAK,.78088081,.13954993,.073416658,0
SPM,PAN,.52274221,.53338158,.5921101,0
SPM,PCN,1,.0017123288,0,0
SPM,PER,.50562525,.53044641,.60563523,0
SPM,PHL,.96176177,.17565461,.082675777,0
SPM,PLW,.92692196,.27770659,.16077171,0
SPM,PNG,.98938173,.060596868,.023360221,0
SPM,POL,.86653602,.25338691,.24654444,0
SPM,PRI,.57568413,.56377071,.55959463,0
SPM,PRK,.99997425,.030576346,.000046369565,0
SPM,PRT,.45243233,.67382538,.7029953,0
SPM,PRY,.70071918,.3226482,.36843166,0
SPM,PSE,.99995482,.014434678,.000071130176,0
SPM,PYF,.21004061,.79023409,.78995937,1
SPM,QAT,.95824838,.042730886,.037178122,0
SPM,REU,.44096792,.5521965,.5549323,1
SPM,ROU,.64185667,.51081532,.63726157,0
SPM,RUS,.88285089,.17440204,.20876715,0
SPM,RWA,.93396473,.11698458,.084837288,1
SPM,SAU,.97824323,.019391986,.015685612,0
SPM,SDN,.99918026,.0087295864,0,0
SPM,SEN,.87907028,.12592386,.1209297,1
SPM,SGP,.94743276,.1739874,.10365427,0
SPM,SHN,.875,.46746576,.27500001,0
SPM,SLB,.97438967,.095846608,.056342717,0
SPM,SLE,.98982918,.037157401,.020761464,0
SPM,SLV,.43227068,.60967141,.69573742,0
SPM,SMR,.50461704,.45317957,.80000001,0
SPM,SOM,.99899095,.010255757,.00073999987,0
SPM,SPM,0,1,1,1
SPM,SRB,.55300307,.04891935,.079945877,0
SPM,SSD,1,.0045683472,0,0
SPM,STP,.5031324,.57651043,.62914515,0
SPM,SUR,.94251269,.13499817,.081578337,0
SPM,SVK,.87433499,.18581511,.22360118,0
SPM,SVN,.58898586,.25738221,.24648607,0
SPM,SWE,.84247857,.34117475,.29916248,0
SPM,SWZ,.99055403,.032785505,.021187447,0
SPM,SXM,.89002204,.18813589,.17105582,0
SPM,SYC,.67412245,.39456749,.35596374,1
SPM,SYR,.99437958,.013920429,.01342597,0
SPM,TCA,.97948641,.062669814,.030165289,0
SPM,TCD,.84488505,.15690826,.15511493,1
SPM,TGO,.66438472,.3364937,.33561531,1
SPM,THA,.97360384,.10800956,.051280178,0
SPM,TJK,.90387768,.040504649,.21437846,0
SPM,TKL,.95875996,.15429661,.090728104,0
SPM,TKM,.9737941,.044643566,.038931333,0
SPM,TLS,.98161852,.029011237,.025985919,0
SPM,TON,.97029746,.11495905,.065345563,0
SPM,TTO,.85578436,.4489249,.28247222,0
SPM,TUN,.77823955,.24437761,.22789957,0
SPM,TUR,.98641938,.05724182,.031511266,0
SPM,TUV,.99082571,.034372251,.020183487,0
SPM,TWN,.99994999,.010228652,.0001100554,0
SPM,TZA,.98997164,.030878855,.019267188,0
SPM,UGA,.94668233,.18671794,.11126015,0
SPM,UKR,.87396216,.17048368,.23877001,0
SPM,URY,.51899731,.57392347,.60924071,0
SPM,USA,.80813831,.46509913,.32932022,0
SPM,UZB,.96040058,.053779535,.073119514,0
SPM,VAT,.52941179,.50684929,.80000001,0
SPM,VCT,.99201179,.013391026,.023139436,0
SPM,VEN,.44161955,.59976977,.68468881,0
SPM,VGB,.9129464,.13505992,.121875,0
SPM,VIR,.8363272,.30707905,.23699838,0
SPM,VNM,.99275404,.030942904,.0072459346,0
SPM,VUT,.78607398,.29576555,.24891695,1
SPM,WLF,.55182624,.44817376,.44817376,1
SPM,WSM,.94835877,.19513394,.11361074,0
SPM,YEM,.99285769,.034324318,.016265187,0
SPM,ZAF,.96469349,.11126843,.072191209,0
SPM,ZMB,.96782935,.10905629,.066592641,0
SPM,ZWE,.96850705,.1144059,.067523122,0
SRB,ABW,.77744621,.026169073,.048060831,0
SRB,AFG,.85672897,.0017505218,.022122931,0
SRB,AGO,.7791248,.020330833,.038741942,0
SRB,AIA,.9893536,.0014669613,.0023854638,0
SRB,ALA,.85450041,.026423767,.06605228,0
SRB,ALB,.71127498,.096983932,.16270934,0
SRB,AND,.56883222,.041796111,.080321915,0
SRB,ARE,.72310841,.014657762,.026865512,0
SRB,ARG,.58339208,.037040871,.078136183,0
SRB,ARM,.67352581,.050853249,.087379873,0
SRB,ASM,.90722513,.019345311,.030930528,0
SRB,ATG,.96679854,.0061850608,.010057689,0
SRB,AUS,.81465971,.034373086,.056239065,0
SRB,AUT,.80075276,.028744875,.043732084,0
SRB,AZE,.83211273,.041715425,.052633256,0
SRB,BDI,.96342766,.0039837984,.0065118987,0
SRB,BEL,.72023791,.03552407,.062816106,0
SRB,BEN,.89208686,.011849921,.019270202,0
SRB,BES,.91988623,.013425703,.020676764,0
SRB,BFA,.90828091,.0098674493,.016126109,0
SRB,BGD,.8403424,.011711874,.045161352,0
SRB,BGR,.56843674,.0707867,.1115972,0
SRB,BHR,.65247536,.0031403368,.0087992959,0
SRB,BHS,.97973943,.0039007729,.0057261074,0
SRB,BIH,.30987242,.21231112,.28705296,1
SRB,BLM,.61331117,.042585053,.06951955,0
SRB,BLR,.53467792,.099066213,.14237224,0
SRB,BLZ,.75789404,.027363423,.052605227,0
SRB,BMU,.8072598,.037624732,.061613496,0
SRB,BOL,.62729186,.030128317,.066208325,0
SRB,BRA,.55719584,.041384093,.078586049,0
SRB,BRB,.97117794,.0052695931,.0085690226,0
SRB,BRN,.9468556,.011016807,.017500471,0
SRB,BTN,.98440975,.00052390789,.0012915554,0
SRB,BWA,.94673693,.015133264,.017740414,0
SRB,CAF,.92777449,.0072017987,.011763393,0
SRB,CAN,.75442755,.036479272,.060831346,0
SRB,CCK,.95430493,.0093685482,.01523444,0
SRB,CHE,.72679734,.033052847,.070548378,0
SRB,CHL,.57229108,.036882579,.078865923,0
SRB,CHN,.996921,.0028011289,.0017561525,0
SRB,CIV,.88030797,.011568335,.019016799,0
SRB,CMR,.86100262,.018534934,.030224506,0
SRB,COD,.88000298,.013368445,.021491211,0
SRB,COG,.80018997,.02189737,.035736073,0
SRB,COK,.91239834,.017960358,.029205805,0
SRB,COL,.55241531,.037077162,.080713347,0
SRB,COM,.90269184,.010631467,.017374352,0
SRB,CPV,.80148906,.018268825,.034818247,0
SRB,CRI,.56374311,.036892179,.079580083,0
SRB,CUB,.53903884,.037266154,.081906408,0
SRB,CUW,.9523924,.0096154949,.011369958,0
SRB,CXR,.91795248,.017648326,.027565036,0
SRB,CYM,.81209671,.036425848,.059710253,0
SRB,CYP,.80741775,.026703861,.053464588,0
SRB,CZE,.62241954,.068870872,.11157538,0
SRB,DEU,.79623896,.037620753,.060299244,0
SRB,DJI,.77766997,.01710294,.026915075,0
SRB,DMA,.88757366,.021377899,.034022454,0
SRB,DNK,.82593101,.03297282,.062648781,0
SRB,DOM,.56521177,.035924353,.077478983,0
SRB,DZA,.61285383,.0097179757,.014134669,0
SRB,ECU,.57677257,.034399085,.075536959,0
SRB,EGY,.60575926,.0077731749,.011262722,0
SRB,ERI,.87138784,.0013744276,.0009905264,0
SRB,ESH,.60873741,.011066093,.017097497,0
SRB,ESP,.58785272,.036564436,.073688827,0
SRB,EST,.75464153,.057946358,.077417396,0
SRB,ETH,.99905729,.00099440524,.00044812207,0
SRB,FIN,.87959009,.027444761,.042173799,0
SRB,FJI,.91194332,.0078582009,.012356051,0
SRB,FLK,.81721961,.037474193,.060937759,0
SRB,FRA,.64740896,.041124839,.069498405,0
SRB,FRO,.81878406,.016073545,.061162069,0
SRB,FSM,.93529671,.013307602,.021571387,0
SRB,GAB,.73819602,.028560476,.046658088,0
SRB,GBR,.7640242,.037641585,.063188523,0
SRB,GEO,.80804831,.050420471,.058628142,0
SRB,GGY,.81630003,.037342746,.060724009,0
SRB,GHA,.93973839,.012092253,.019566927,0
SRB,GIB,.70318383,.035283618,.064974844,0
SRB,GIN,.89707679,.011249254,.0183836,0
SRB,GLP,.79360807,.02291777,.036912467,0
SRB,GMB,.91053778,.0095439274,.015570773,0
SRB,GNB,.94322771,.005603265,.010294928,0
SRB,GNQ,.70869935,.025698083,.051919866,0
SRB,GRC,.79083949,.024486724,.05550608,0
SRB,GRD,.98741794,.0018738257,.0030470765,0
SRB,GRL,.98310822,.0053759976,.0069441185,0
SRB,GTM,.62861371,.030054709,.066084646,0
SRB,GUF,.77865565,.02388831,.038631022,0
SRB,GUM,.87416106,.020944435,.033529378,0
SRB,GUY,.97093844,.0051124031,.0082254773,0
SRB,HKG,.95013434,.011092308,.016882082,0
SRB,HND,.54282802,.036961593,.081190027,0
SRB,HRV,.59032935,.060607448,.099653505,0
SRB,HTI,.86393273,.021130322,.02433899,0
SRB,HUN,.91310793,.036197845,.036909778,0
SRB,IDN,.99950182,.0062662265,.000032828757,0
SRB,IMN,.81740451,.036868263,.060319472,0
SRB,IND,.82462239,.012443986,.033917744,0
SRB,IOT,.81721961,.037474193,.060937759,0
SRB,IRL,.79034752,.034782019,.062668212,0
SRB,IRN,.85884231,.00012199276,.030622255,0
SRB,IRQ,.65082961,.0077983988,.014188254,0
SRB,ISL,.81372422,.03204494,.064349644,0
SRB,ISR,.64754522,.021258604,.030889526,0
SRB,ITA,.76526141,.031222224,.07257285,0
SRB,JAM,.98404622,.0027191313,.0040543545,0
SRB,JEY,.80004108,.037094083,.060865361,0
SRB,JOR,.61457074,.0084173735,.011728198,0
SRB,JPN,.98339915,.017855242,.0052053072,0
SRB,KAZ,.72699374,.070538722,.084996417,0
SRB,KEN,.92434829,.015226992,.024727089,0
SRB,KGZ,.83024383,.046822138,.052488718,0
SRB,KHM,.96014398,.0092902509,.011756767,0
SRB,KIR,.95570767,.0097548859,.014766759,0
